trip_id,line_id,line_name,date,day_of_week,is_weekend,planned_departure,actual_departure,departure_delay_min,planned_duration_min,actual_duration_min,total_delay_min,num_stops,weather_condition,temperature_c,precipitation_mm,wind_speed_kmh,humidity_pct,traffic_level,speed_factor,bus_capacity,avg_occupancy_pct
TRP-07882,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 06:10:00,2025-03-18 06:12:42,2.7,25.5,31.1,5.6,12,clear,5.9,0,9.7,67.3,moderate,0.821,60,40.2
TRP-07883,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 06:30:00,2025-03-18 06:37:30,7.5,25.5,43.7,18.2,12,clear,25.4,0,16.0,41.5,high,0.584,60,56.8
TRP-07884,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 06:50:00,2025-03-18 06:50:00,0,25.5,34.0,8.5,12,cloudy,30.0,0,4.5,42.2,moderate,0.75,60,42.9
TRP-07885,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 07:10:00,2025-03-18 07:12:12,2.2,25.5,56.7,31.2,12,fog,7.7,0,15.8,87.5,high,0.45,60,28.0
TRP-07886,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 07:30:00,2025-03-18 07:30:00,0,25.5,41.5,16.0,12,clear,17.1,0,12.5,56.1,high,0.615,60,27.2
TRP-07887,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 07:50:00,2025-03-18 07:52:06,2.1,25.5,48.2,22.7,12,snow,10.9,13.5,13.1,75.7,moderate,0.529,60,84.4
TRP-07888,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 08:10:00,2025-03-18 08:10:00,0,25.5,39.6,14.1,12,clear,20.8,0,8.5,70.3,high,0.644,60,26.6
TRP-07889,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 08:30:00,2025-03-18 08:30:00,0,25.5,57.2,31.7,12,clear,15.8,0,3.8,77.2,congested,0.446,60,22.6
TRP-07890,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 08:50:00,2025-03-18 08:50:00,0,25.5,66.4,40.9,12,cloudy,5.6,0,14.2,55.9,congested,0.384,60,85.3
TRP-07891,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 09:10:00,2025-03-18 09:10:00,0,25.5,34.6,9.1,12,wind,19.5,0,12.2,94.6,moderate,0.738,60,31.5
TRP-07892,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 09:30:00,2025-03-18 09:30:00,0,25.5,62.8,37.3,12,cloudy,6.5,0,11.2,42.0,congested,0.406,60,52.9
TRP-07893,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 09:50:00,2025-03-18 09:52:24,2.4,25.5,51.3,25.8,12,rain,22.0,2.7,4.3,89.6,high,0.497,60,90.7
TRP-07894,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 10:10:00,2025-03-18 10:16:54,6.9,25.5,59.7,34.2,12,snow,32.3,11.2,31.8,69.3,high,0.427,60,21.0
TRP-07895,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 10:30:00,2025-03-18 10:30:00,0,25.5,42.9,17.4,12,fog,16.2,0,17.6,78.1,moderate,0.595,60,82.3
TRP-07896,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 10:50:00,2025-03-18 10:53:06,3.1,25.5,26.2,0.7,12,clear,15.7,0,4.2,90.1,low,0.974,60,70.4
TRP-07897,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 11:10:00,2025-03-18 11:16:42,6.7,25.5,32.2,6.7,12,fog,20.3,0,10.2,36.6,low,0.791,60,50.0
TRP-07898,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 11:30:00,2025-03-18 11:35:36,5.6,25.5,41.2,15.7,12,fog,27.6,0,6.7,42.3,moderate,0.619,60,32.8
TRP-07899,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 11:50:00,2025-03-18 11:51:54,1.9,25.5,50.1,24.6,12,snow,35.4,15.4,13.1,82.8,moderate,0.509,60,37.1
TRP-07900,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 12:10:00,2025-03-18 12:10:00,0,25.5,92.4,66.9,12,snow,6.5,9.4,9.8,80.9,congested,0.276,60,30.6
TRP-07901,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 12:30:00,2025-03-18 12:30:00,0,25.5,44.6,19.1,12,cloudy,21.2,0,0.5,65.2,high,0.572,60,84.3
TRP-07902,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 12:50:00,2025-03-18 12:50:00,0,25.5,25.1,-0.4,12,clear,23.8,0,9.0,37.0,low,1.016,60,96.2
TRP-07903,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 13:10:00,2025-03-18 13:12:18,2.3,25.5,30.6,5.1,12,rain,30.4,3.8,1.0,61.9,low,0.834,60,52.3
TRP-07904,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 13:30:00,2025-03-18 13:31:36,1.6,25.5,92.4,66.9,12,snow,19.7,5.7,9.2,34.0,congested,0.276,60,36.2
TRP-07905,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 13:50:00,2025-03-18 13:50:00,0,25.5,37.8,12.3,12,snow,28.6,10.8,40.8,66.6,low,0.675,60,51.0
TRP-07906,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 14:10:00,2025-03-18 14:10:00,0,25.5,27.2,1.7,12,cloudy,30.6,0,16.1,48.6,low,0.939,60,34.1
TRP-07907,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 14:30:00,2025-03-18 14:30:00,0,25.5,35.3,9.8,12,wind,27.2,0,8.8,66.8,moderate,0.722,60,68.7
TRP-07908,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 14:50:00,2025-03-18 14:51:48,1.8,25.5,75.7,50.2,12,rain,28.3,18.1,17.1,57.7,congested,0.337,60,20.1
TRP-07909,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 15:10:00,2025-03-18 15:10:00,0,25.5,33.5,8.0,12,cloudy,15.2,0,8.6,53.0,moderate,0.761,60,33.2
TRP-07910,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 15:30:00,2025-03-18 15:30:00,0,25.5,26.7,1.2,12,clear,21.3,0,16.2,91.3,low,0.955,60,84.2
TRP-07911,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 15:50:00,2025-03-18 15:50:00,0,25.5,32.7,7.2,12,clear,16.8,0,12.4,52.9,moderate,0.779,60,88.2
TRP-07912,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 16:10:00,2025-03-18 16:10:00,0,25.5,30.2,4.7,12,clear,24.1,0,10.8,60.3,moderate,0.843,60,24.3
TRP-07913,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 16:30:00,2025-03-18 16:30:00,0,25.5,25.7,0.2,12,clear,8.6,0,8.5,33.3,low,0.994,60,97.9
TRP-07914,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 16:50:00,2025-03-18 16:56:36,6.6,25.5,30.9,5.4,12,rain,18.1,5.8,2.8,31.0,low,0.825,60,84.0
TRP-07915,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 17:10:00,2025-03-18 17:10:00,0,25.5,30.2,4.7,12,clear,19.8,0,11.9,42.7,moderate,0.844,60,73.1
TRP-07916,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 17:30:00,2025-03-18 17:32:06,2.1,25.5,46.0,20.5,12,rain,22.6,2.6,11.2,57.3,high,0.554,60,20.7
TRP-07917,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 17:50:00,2025-03-18 17:50:00,0,25.5,38.6,13.1,12,rain,26.5,3.7,2.8,30.1,moderate,0.66,60,29.6
TRP-07918,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 18:10:00,2025-03-18 18:13:42,3.7,25.5,70.4,44.9,12,rain,29.3,2.1,5.6,30.1,congested,0.362,60,56.7
TRP-07919,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 18:30:00,2025-03-18 18:30:00,0,25.5,44.2,18.7,12,clear,34.8,0,1.0,52.6,high,0.577,60,95.6
TRP-07920,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 18:50:00,2025-03-18 18:50:00,0,25.5,40.1,14.6,12,clear,1.9,0,14.0,94.9,high,0.636,60,67.7
TRP-07921,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 19:10:00,2025-03-18 19:15:42,5.7,25.5,51.0,25.5,12,rain,19.1,7.1,14.8,56.7,high,0.5,60,85.5
TRP-07922,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 19:30:00,2025-03-18 19:30:00,0,25.5,37.4,11.9,12,snow,17.4,11.6,43.0,78.4,low,0.681,60,48.4
TRP-07923,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 19:50:00,2025-03-18 19:52:24,2.4,25.5,42.3,16.8,12,clear,5.7,0,5.1,32.9,high,0.603,60,53.9
TRP-07924,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 20:10:00,2025-03-18 20:10:00,0,25.5,41.5,16.0,12,cloudy,26.2,0,7.6,79.9,high,0.615,60,96.6
TRP-07925,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 20:30:00,2025-03-18 20:35:00,5.0,25.5,26.7,1.2,12,clear,15.7,0,12.1,70.4,low,0.956,60,55.1
TRP-07926,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 20:50:00,2025-03-18 20:50:00,0,25.5,25.1,-0.4,12,clear,23.6,0,15.3,95.5,low,1.016,60,54.7
TRP-07927,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 21:10:00,2025-03-18 21:11:54,1.9,25.5,35.8,10.3,12,rain,30.7,3.4,13.4,78.9,moderate,0.712,60,41.0
TRP-07928,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 21:30:00,2025-03-18 21:30:00,0,25.5,33.3,7.8,12,fog,20.8,0,10.2,78.6,low,0.766,60,69.6
TRP-07929,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 21:50:00,2025-03-18 21:51:48,1.8,25.5,26.8,1.3,12,cloudy,8.8,0,2.8,38.7,low,0.952,60,39.4
TRP-07930,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 22:10:00,2025-03-18 22:11:12,1.2,25.5,40.2,14.7,12,snow,-0.7,9.8,23.5,48.2,low,0.634,60,36.0
TRP-07931,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 22:30:00,2025-03-18 22:35:24,5.4,25.5,25.0,-0.5,12,clear,14.8,0,6.6,31.4,low,1.019,60,90.6
TRP-07932,L04,Esentepe - Meydan,2025-03-18,1,0,2025-03-18 22:50:00,2025-03-18 22:50:00,0,25.5,30.5,5.0,12,clear,6.0,0,3.1,37.9,moderate,0.835,60,69.1
TRP-07933,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 05:30:00,2025-03-18 05:30:00,0,37.1,43.5,6.4,16,clear,15.8,0,2.6,56.0,moderate,0.852,60,95.3
TRP-07934,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 05:38:00,2025-03-18 05:38:00,0,37.1,45.7,8.6,16,cloudy,34.7,0,13.3,78.2,moderate,0.812,60,69.9
TRP-07935,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 05:46:00,2025-03-18 05:47:06,1.1,37.1,61.4,24.3,16,cloudy,16.3,0,12.1,51.0,high,0.604,60,51.1
TRP-07936,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 05:54:00,2025-03-18 05:54:00,0,37.1,41.4,4.3,16,wind,32.3,0,33.7,59.7,low,0.897,60,54.5
TRP-07937,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 06:02:00,2025-03-18 06:02:00,0,37.1,45.4,8.3,16,clear,35.6,0,10.6,75.8,moderate,0.818,60,63.3
TRP-07938,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 06:10:00,2025-03-18 06:12:54,2.9,37.1,61.7,24.6,16,fog,34.7,0,13.1,80.6,moderate,0.601,60,39.9
TRP-07939,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 06:18:00,2025-03-18 06:20:06,2.1,37.1,64.1,27.0,16,fog,5.3,0,11.6,76.8,moderate,0.579,60,65.3
TRP-07940,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 06:26:00,2025-03-18 06:26:00,0,37.1,50.5,13.4,16,rain,11.2,7.2,3.7,55.1,moderate,0.734,60,70.5
TRP-07941,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 06:34:00,2025-03-18 06:34:00,0,37.1,49.9,12.8,16,cloudy,15.7,0,4.4,42.6,moderate,0.744,60,74.6
TRP-07942,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 06:42:00,2025-03-18 06:42:00,0,37.1,37.5,0.4,16,cloudy,15.0,0,12.1,30.9,low,0.989,60,27.7
TRP-07943,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 06:50:00,2025-03-18 06:50:00,0,37.1,50.1,13.0,16,rain,19.0,19.7,0.6,79.8,moderate,0.74,60,97.1
TRP-07944,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 06:58:00,2025-03-18 06:58:00,0,37.1,51.0,13.9,16,rain,20.5,10.7,12.1,92.0,moderate,0.727,60,60.3
TRP-07945,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 07:06:00,2025-03-18 07:06:00,0,37.1,70.4,33.3,16,wind,10.5,0,34.7,96.6,high,0.527,60,63.7
TRP-07946,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 07:14:00,2025-03-18 07:15:48,1.8,37.1,81.9,44.8,16,fog,9.5,0,0.7,47.3,high,0.453,60,20.6
TRP-07947,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 07:22:00,2025-03-18 07:22:00,0,37.1,63.6,26.5,16,clear,11.8,0,17.3,55.2,high,0.583,60,63.4
TRP-07948,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 07:30:00,2025-03-18 07:30:00,0,37.1,92.3,55.2,16,clear,17.2,0,1.8,37.3,congested,0.402,60,70.4
TRP-07949,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 07:38:00,2025-03-18 07:38:00,0,37.1,85.5,48.4,16,fog,32.8,0,11.9,83.9,high,0.434,60,85.1
TRP-07950,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 07:46:00,2025-03-18 07:46:00,0,37.1,42.7,5.6,16,clear,12.4,0,11.8,43.0,moderate,0.869,60,64.0
TRP-07951,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 07:54:00,2025-03-18 07:54:00,0,37.1,91.8,54.7,16,clear,24.3,0,2.6,83.4,congested,0.404,60,34.4
TRP-07952,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 08:02:00,2025-03-18 08:03:06,1.1,37.1,63.5,26.4,16,clear,8.9,0,11.1,62.5,high,0.584,60,23.8
TRP-07953,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 08:10:00,2025-03-18 08:12:24,2.4,37.1,88.8,51.7,16,snow,20.1,17.8,10.4,80.5,high,0.418,60,55.6
TRP-07954,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 08:18:00,2025-03-18 08:20:36,2.6,37.1,112.4,75.3,16,fog,29.1,0,7.1,69.6,congested,0.33,60,19.3
TRP-07955,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 08:26:00,2025-03-18 08:26:00,0,37.1,48.5,11.4,16,clear,20.3,0,16.1,38.8,moderate,0.765,60,95.3
TRP-07956,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 08:34:00,2025-03-18 08:35:36,1.6,37.1,83.6,46.5,16,fog,12.1,0,4.9,56.4,high,0.444,60,20.8
TRP-07957,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 08:42:00,2025-03-18 08:42:00,0,37.1,62.2,25.1,16,clear,16.0,0,6.7,41.1,high,0.596,60,24.4
TRP-07958,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 08:50:00,2025-03-18 08:52:30,2.5,37.1,58.1,21.0,16,clear,2.3,0,4.5,74.6,high,0.639,60,30.3
TRP-07959,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 08:58:00,2025-03-18 09:06:00,8.0,37.1,59.6,22.5,16,cloudy,24.5,0,16.9,55.0,high,0.623,60,86.9
TRP-07960,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 09:06:00,2025-03-18 09:06:00,0,37.1,59.5,22.4,16,clear,20.2,0,0.7,63.1,high,0.624,60,42.6
TRP-07961,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 09:14:00,2025-03-18 09:16:18,2.3,37.1,63.4,26.3,16,clear,26.6,0,11.9,97.7,high,0.585,60,21.8
TRP-07962,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 09:22:00,2025-03-18 09:24:12,2.2,37.1,66.0,28.9,16,rain,13.0,16.3,8.2,50.7,high,0.562,60,90.5
TRP-07963,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 09:30:00,2025-03-18 09:30:00,0,37.1,48.3,11.2,16,cloudy,21.4,0,8.6,71.7,moderate,0.768,60,71.8
TRP-07964,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 09:38:00,2025-03-18 09:38:00,0,37.1,59.7,22.6,16,cloudy,4.1,0,13.0,91.7,high,0.621,60,17.2
TRP-07965,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 09:46:00,2025-03-18 09:46:00,0,37.1,144.9,107.8,16,snow,3.9,15.1,55.0,30.6,congested,0.256,60,53.5
TRP-07966,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 09:54:00,2025-03-18 09:56:30,2.5,37.1,87.5,50.4,16,clear,12.9,0,8.0,84.0,congested,0.424,60,59.7
TRP-07967,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 10:02:00,2025-03-18 10:03:00,1.0,37.1,60.0,22.9,16,fog,5.1,0,9.2,56.5,moderate,0.618,60,82.1
TRP-07968,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 10:10:00,2025-03-18 10:11:12,1.2,37.1,49.6,12.5,16,cloudy,2.0,0,14.9,54.7,moderate,0.748,60,41.9
TRP-07969,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 10:18:00,2025-03-18 10:19:48,1.8,37.1,48.2,11.1,16,cloudy,15.1,0,1.9,87.6,moderate,0.769,60,17.7
TRP-07970,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 10:26:00,2025-03-18 10:31:36,5.6,37.1,43.6,6.5,16,cloudy,27.3,0,12.5,73.1,moderate,0.85,60,21.2
TRP-07971,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 10:34:00,2025-03-18 10:34:00,0,37.1,80.3,43.2,16,fog,22.4,0,13.2,49.9,high,0.462,60,79.2
TRP-07972,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 10:42:00,2025-03-18 10:42:00,0,37.1,70.5,33.4,16,wind,9.5,0,8.6,73.6,high,0.526,60,36.1
TRP-07973,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 10:50:00,2025-03-18 10:50:00,0,37.1,43.2,6.1,16,clear,17.3,0,8.5,50.9,moderate,0.859,60,82.0
TRP-07974,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 10:58:00,2025-03-18 10:58:00,0,37.1,49.1,12.0,16,cloudy,18.7,0,3.8,59.5,moderate,0.756,60,63.8
TRP-07975,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 11:06:00,2025-03-18 11:10:42,4.7,37.1,38.4,1.3,16,clear,33.4,0,10.3,32.5,low,0.966,60,69.5
TRP-07976,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 11:14:00,2025-03-18 11:14:00,0,37.1,64.0,26.9,16,clear,11.3,0,4.7,91.8,high,0.58,60,83.7
TRP-07977,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 11:22:00,2025-03-18 11:22:00,0,37.1,63.2,26.1,16,cloudy,35.9,0,11.7,50.4,high,0.587,60,24.9
TRP-07978,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 11:30:00,2025-03-18 11:32:54,2.9,37.1,37.2,0.1,16,clear,8.3,0,15.1,40.9,low,0.997,60,94.3
TRP-07979,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 11:38:00,2025-03-18 11:40:48,2.8,37.1,36.1,-1.0,16,clear,18.5,0,7.6,92.1,low,1.028,60,47.8
TRP-07980,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 11:46:00,2025-03-18 11:48:18,2.3,37.1,56.6,19.5,16,fog,25.1,0,13.0,82.3,moderate,0.655,60,55.9
TRP-07981,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 11:54:00,2025-03-18 11:54:00,0,37.1,53.4,16.3,16,rain,26.9,17.6,10.5,75.7,moderate,0.695,60,74.5
TRP-07982,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 12:02:00,2025-03-18 12:03:48,1.8,37.1,90.3,53.2,16,snow,-0.7,19.3,29.3,35.2,high,0.411,60,56.9
TRP-07983,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 12:10:00,2025-03-18 12:10:00,0,37.1,88.3,51.2,16,cloudy,28.2,0,11.8,91.4,congested,0.42,60,34.6
TRP-07984,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 12:18:00,2025-03-18 12:18:00,0,37.1,45.0,7.9,16,rain,7.2,10.1,1.5,33.5,low,0.825,60,89.9
TRP-07985,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 12:26:00,2025-03-18 12:26:00,0,37.1,63.4,26.3,16,cloudy,25.0,0,3.2,36.4,high,0.585,60,22.0
TRP-07986,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 12:34:00,2025-03-18 12:41:12,7.2,37.1,63.0,25.9,16,cloudy,26.3,0,8.7,66.0,high,0.589,60,55.7
TRP-07987,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 12:42:00,2025-03-18 12:44:24,2.4,37.1,36.6,-0.5,16,cloudy,22.0,0,14.0,30.2,low,1.014,60,53.4
TRP-07988,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 12:50:00,2025-03-18 12:52:00,2.0,37.1,73.5,36.4,16,snow,26.1,4.7,21.0,59.2,moderate,0.505,60,54.4
TRP-07989,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 12:58:00,2025-03-18 12:58:00,0,37.1,50.5,13.4,16,fog,18.2,0,17.1,71.1,low,0.734,60,74.0
TRP-07990,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 13:06:00,2025-03-18 13:06:00,0,37.1,43.0,5.9,16,clear,29.7,0,8.8,83.0,moderate,0.862,60,26.3
TRP-07991,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 13:14:00,2025-03-18 13:16:18,2.3,37.1,53.7,16.6,16,wind,4.7,0,9.6,94.4,moderate,0.691,60,77.0
TRP-07992,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 13:22:00,2025-03-18 13:22:00,0,37.1,56.6,19.5,16,fog,29.7,0,17.2,87.5,moderate,0.655,60,67.6
TRP-07993,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 13:30:00,2025-03-18 13:30:00,0,37.1,36.4,-0.7,16,clear,7.9,0,11.4,58.8,low,1.018,60,36.6
TRP-07994,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 13:38:00,2025-03-18 13:38:00,0,37.1,44.3,7.2,16,clear,19.1,0,2.2,90.0,moderate,0.838,60,70.2
TRP-07995,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 13:46:00,2025-03-18 13:47:06,1.1,37.1,78.8,41.7,16,fog,6.9,0,3.0,58.0,high,0.471,60,34.4
TRP-07996,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 13:54:00,2025-03-18 13:56:00,2.0,37.1,50.1,13.0,16,cloudy,4.1,0,15.9,73.1,moderate,0.741,60,94.3
TRP-07997,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 14:02:00,2025-03-18 14:02:00,0,37.1,106.6,69.5,16,rain,6.8,3.1,11.4,47.4,congested,0.348,60,42.4
TRP-07998,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 14:10:00,2025-03-18 14:10:00,0,37.1,48.3,11.2,16,cloudy,17.2,0,8.6,35.5,moderate,0.768,60,35.7
TRP-07999,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 14:18:00,2025-03-18 14:18:00,0,37.1,44.5,7.4,16,clear,14.0,0,16.4,88.4,moderate,0.834,60,90.7
TRP-08000,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 14:26:00,2025-03-18 14:26:00,0,37.1,40.0,2.9,16,cloudy,12.0,0,10.3,84.4,low,0.928,60,58.6
TRP-08001,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 14:34:00,2025-03-18 14:34:00,0,37.1,51.9,14.8,16,rain,6.8,7.8,17.3,78.6,moderate,0.715,60,17.8
TRP-08002,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 14:42:00,2025-03-18 14:49:54,7.9,37.1,53.5,16.4,16,rain,10.6,8.1,11.1,75.3,moderate,0.694,60,22.9
TRP-08003,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 14:50:00,2025-03-18 14:51:18,1.3,37.1,51.9,14.8,16,rain,23.6,19.2,10.4,58.2,moderate,0.715,60,64.0
TRP-08004,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 14:58:00,2025-03-18 15:05:12,7.2,37.1,35.7,-1.4,16,clear,21.6,0,1.1,90.2,low,1.039,60,88.6
TRP-08005,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 15:06:00,2025-03-18 15:06:00,0,37.1,48.9,11.8,16,cloudy,23.4,0,12.7,62.4,moderate,0.758,60,37.8
TRP-08006,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 15:14:00,2025-03-18 15:15:42,1.7,37.1,50.0,12.9,16,wind,6.0,0,26.9,78.3,moderate,0.742,60,59.4
TRP-08007,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 15:22:00,2025-03-18 15:28:24,6.4,37.1,54.3,17.2,16,rain,5.4,15.3,1.9,67.7,moderate,0.683,60,67.9
TRP-08008,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 15:30:00,2025-03-18 15:32:24,2.4,37.1,59.0,21.9,16,clear,18.2,0,0.9,70.5,high,0.629,60,66.1
TRP-08009,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 15:38:00,2025-03-18 15:38:00,0,37.1,36.9,-0.2,16,cloudy,19.9,0,3.5,70.9,low,1.005,60,96.6
TRP-08010,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 15:46:00,2025-03-18 15:46:00,0,37.1,74.2,37.1,16,snow,4.3,2.8,52.4,83.7,moderate,0.5,60,22.2
TRP-08011,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 15:54:00,2025-03-18 15:54:00,0,37.1,61.7,24.6,16,fog,4.6,0,9.7,78.5,moderate,0.601,60,28.5
TRP-08012,L05,Terminal - Kampus,2025-03-18,1,0,2025-03-18 16:02:00,2025-03-18 16:07:12,5.2,37.1,35.8,-1.3,16,cloudy,30.1,0,2.6,71.5,low,1.035,60,25.4
