stop_id,line_id,stop_type,hour_of_day,day_of_week,is_weekend,time_bucket,weather_condition,avg_passengers_waiting,avg_passengers_boarding,avg_dwell_time_min,sample_count,std_passengers_waiting,max_passengers_waiting,crowding_level
STP-L03-09,L03,terminal,9,5,1,midday,snow,35,21,1.0,67,5.3,65,busy
STP-L03-09,L03,terminal,9,5,1,midday,rain,34,21,2.3,70,7.2,73,busy
STP-L03-09,L03,terminal,9,6,1,midday,snow,49,41,2.4,39,11.0,134,busy
STP-L03-09,L03,terminal,9,6,1,midday,clear,25,17,0.8,58,5.2,61,moderate
STP-L03-09,L03,terminal,12,0,0,lunch,fog,61,50,2.4,57,11.3,127,crowded
STP-L03-09,L03,terminal,12,0,0,lunch,rain,70,42,2.8,10,16.8,139,crowded
STP-L03-09,L03,terminal,12,1,0,lunch,rain,94,78,2.3,118,14.4,258,crowded
STP-L03-09,L03,terminal,12,1,0,lunch,clear,59,45,2.7,103,14.0,86,crowded
STP-L03-09,L03,terminal,12,3,0,lunch,snow,101,68,1.7,16,22.8,261,crowded
STP-L03-09,L03,terminal,12,3,0,lunch,fog,80,52,0.7,73,26.2,154,crowded
STP-L03-09,L03,terminal,12,6,1,lunch,rain,56,35,1.4,120,16.3,85,crowded
STP-L03-09,L03,terminal,12,6,1,lunch,cloudy,43,37,1.1,29,10.9,69,busy
STP-L03-09,L03,terminal,13,1,0,lunch,snow,68,50,0.5,52,8.4,114,crowded
STP-L03-09,L03,terminal,13,1,0,lunch,cloudy,61,56,2.3,32,21.1,94,crowded
STP-L03-09,L03,terminal,17,2,0,evening_rush,cloudy,90,68,2.3,84,21.9,235,crowded
STP-L03-09,L03,terminal,17,2,0,evening_rush,clear,96,58,1.6,89,21.4,257,crowded
STP-L03-09,L03,terminal,17,5,1,evening_rush,clear,45,42,0.5,90,7.0,110,busy
STP-L03-09,L03,terminal,17,5,1,evening_rush,cloudy,64,39,2.9,83,18.3,146,crowded
STP-L03-09,L03,terminal,17,6,1,evening_rush,cloudy,61,39,2.0,74,9.9,123,crowded
STP-L03-09,L03,terminal,17,6,1,evening_rush,snow,75,52,0.7,96,21.0,178,crowded
STP-L03-09,L03,terminal,18,1,0,evening_rush,rain,126,99,2.5,66,20.3,232,crowded
STP-L03-09,L03,terminal,18,1,0,evening_rush,cloudy,103,65,1.6,50,19.9,239,crowded
STP-L03-09,L03,terminal,18,2,0,evening_rush,snow,136,85,1.4,100,27.6,262,crowded
STP-L03-09,L03,terminal,18,2,0,evening_rush,clear,88,69,0.4,68,9.7,173,crowded
STP-L03-09,L03,terminal,18,3,0,evening_rush,snow,137,99,2.5,17,16.1,351,crowded
STP-L03-09,L03,terminal,18,3,0,evening_rush,wind,108,89,2.3,98,17.6,277,crowded
STP-L03-09,L03,terminal,20,1,0,evening,wind,44,35,0.5,12,11.8,67,busy
STP-L03-09,L03,terminal,20,1,0,evening,clear,36,33,2.8,46,9.0,80,busy
STP-L03-09,L03,terminal,20,2,0,evening,wind,41,31,2.4,53,8.7,80,busy
STP-L03-09,L03,terminal,20,2,0,evening,rain,66,43,0.9,12,6.6,168,crowded
STP-L03-09,L03,terminal,20,4,0,evening,snow,55,38,2.6,41,9.5,100,crowded
STP-L03-09,L03,terminal,20,4,0,evening,fog,36,33,2.0,101,9.7,56,busy
STP-L03-09,L03,terminal,20,6,1,evening,rain,37,34,1.9,17,7.3,52,busy
STP-L03-09,L03,terminal,20,6,1,evening,fog,28,24,1.7,92,8.8,62,moderate
STP-L03-09,L03,terminal,22,0,0,evening,snow,78,71,2.4,12,25.1,177,crowded
STP-L03-09,L03,terminal,22,0,0,evening,wind,48,31,2.9,115,7.0,98,busy
STP-L03-09,L03,terminal,22,2,0,evening,wind,38,23,2.3,66,8.6,89,busy
STP-L03-09,L03,terminal,22,2,0,evening,clear,44,26,0.8,69,11.9,111,busy
STP-L03-09,L03,terminal,22,6,1,evening,snow,45,29,2.2,42,15.5,83,busy
STP-L03-09,L03,terminal,22,6,1,evening,wind,24,19,2.1,36,8.1,50,moderate
STP-L04-01,L04,terminal,6,1,0,early_morning,cloudy,35,27,1.2,64,5.9,73,busy
STP-L04-01,L04,terminal,6,1,0,early_morning,rain,67,59,2.3,76,19.1,150,crowded
STP-L04-01,L04,terminal,6,4,0,early_morning,snow,70,64,1.3,104,8.0,154,crowded
STP-L04-01,L04,terminal,6,4,0,early_morning,wind,53,37,2.4,56,14.1,117,crowded
STP-L04-01,L04,terminal,6,5,1,early_morning,rain,35,30,2.3,102,12.0,55,busy
STP-L04-01,L04,terminal,6,5,1,early_morning,cloudy,21,19,0.7,56,3.0,51,moderate
STP-L04-01,L04,terminal,6,6,1,early_morning,rain,29,26,1.3,52,9.0,43,moderate
STP-L04-01,L04,terminal,6,6,1,early_morning,cloudy,28,26,1.8,69,8.2,48,moderate
STP-L04-01,L04,terminal,7,3,0,morning_rush,fog,87,69,1.0,40,20.5,149,crowded
STP-L04-01,L04,terminal,7,3,0,morning_rush,wind,116,98,1.2,84,34.4,258,crowded
STP-L04-01,L04,terminal,7,4,0,morning_rush,wind,99,90,1.4,96,11.2,185,crowded
STP-L04-01,L04,terminal,7,4,0,morning_rush,snow,120,76,1.1,112,20.2,329,crowded
STP-L04-01,L04,terminal,7,5,1,morning_rush,cloudy,76,57,1.1,74,23.9,110,crowded
STP-L04-01,L04,terminal,7,5,1,morning_rush,clear,72,60,1.8,11,13.9,199,crowded
STP-L04-01,L04,terminal,8,1,0,morning_rush,rain,155,124,2.8,96,19.0,404,crowded
STP-L04-01,L04,terminal,8,1,0,morning_rush,clear,101,87,2.6,66,28.8,252,crowded
STP-L04-01,L04,terminal,8,2,0,morning_rush,wind,125,85,1.3,28,42.5,325,crowded
STP-L04-01,L04,terminal,8,2,0,morning_rush,fog,128,100,2.1,8,39.1,196,crowded
STP-L04-01,L04,terminal,8,3,0,morning_rush,snow,147,132,0.8,37,27.1,294,crowded
STP-L04-01,L04,terminal,8,3,0,morning_rush,fog,110,98,2.5,109,30.3,173,crowded
STP-L04-01,L04,terminal,9,2,0,midday,snow,74,53,2.2,66,22.3,137,crowded
STP-L04-01,L04,terminal,9,2,0,midday,fog,54,47,1.4,94,14.2,125,crowded
STP-L04-01,L04,terminal,12,0,0,lunch,rain,89,83,1.3,118,25.1,208,crowded
STP-L04-01,L04,terminal,12,0,0,lunch,clear,60,46,1.0,43,14.4,118,crowded
STP-L04-01,L04,terminal,12,4,0,lunch,wind,53,33,1.9,13,14.5,87,crowded
STP-L04-01,L04,terminal,12,4,0,lunch,snow,101,93,1.7,19,22.8,159,crowded
STP-L04-01,L04,terminal,12,5,1,lunch,snow,61,50,1.4,52,14.6,115,crowded
STP-L04-01,L04,terminal,12,5,1,lunch,fog,49,39,2.8,59,5.2,87,busy
STP-L04-01,L04,terminal,13,0,0,lunch,cloudy,72,64,2.6,38,15.8,182,crowded
STP-L04-01,L04,terminal,13,0,0,lunch,clear,46,40,2.2,114,8.7,88,busy
STP-L04-01,L04,terminal,13,3,0,lunch,snow,77,55,2.2,81,22.0,204,crowded
STP-L04-01,L04,terminal,13,3,0,lunch,fog,73,57,1.1,112,22.0,114,crowded
STP-L04-01,L04,terminal,13,5,1,lunch,wind,33,30,1.6,70,9.7,51,busy
STP-L04-01,L04,terminal,13,5,1,lunch,fog,51,33,0.6,76,7.2,134,crowded
STP-L04-01,L04,terminal,13,6,1,lunch,fog,46,37,2.5,13,4.8,84,busy
STP-L04-01,L04,terminal,13,6,1,lunch,rain,47,43,2.9,28,13.1,108,busy
STP-L04-01,L04,terminal,17,0,0,evening_rush,clear,85,76,0.5,30,12.6,163,crowded
STP-L04-01,L04,terminal,17,0,0,evening_rush,cloudy,93,68,0.9,37,32.3,149,crowded
STP-L04-01,L04,terminal,17,1,0,evening_rush,rain,132,95,2.6,78,20.6,345,crowded
STP-L04-01,L04,terminal,17,1,0,evening_rush,wind,97,69,1.6,39,15.8,158,crowded
STP-L04-01,L04,terminal,17,2,0,evening_rush,clear,61,56,1.0,18,20.2,119,crowded
STP-L04-01,L04,terminal,17,2,0,evening_rush,cloudy,102,76,1.6,52,10.8,251,crowded
STP-L04-01,L04,terminal,20,0,0,evening,snow,51,40,1.2,102,14.3,117,crowded
STP-L04-01,L04,terminal,20,0,0,evening,cloudy,48,31,2.1,81,14.4,112,busy
STP-L04-01,L04,terminal,20,1,0,evening,fog,42,33,2.6,24,6.0,71,busy
STP-L04-01,L04,terminal,20,1,0,evening,cloudy,38,31,2.1,29,9.0,90,busy
STP-L04-01,L04,terminal,20,2,0,evening,cloudy,51,33,0.8,23,10.0,115,crowded
STP-L04-01,L04,terminal,20,2,0,evening,wind,46,29,2.9,82,15.2,93,busy
STP-L04-01,L04,terminal,20,3,0,evening,snow,66,53,1.1,30,18.2,142,crowded
STP-L04-01,L04,terminal,20,3,0,evening,wind,41,25,0.7,44,6.2,71,busy
STP-L04-01,L04,terminal,20,4,0,evening,fog,47,41,0.6,21,5.3,110,busy
STP-L04-01,L04,terminal,20,4,0,evening,rain,52,39,2.0,33,5.9,97,crowded
STP-L04-01,L04,terminal,22,0,0,evening,fog,53,35,0.7,88,14.7,77,crowded
STP-L04-01,L04,terminal,22,0,0,evening,snow,63,56,1.1,24,17.7,157,crowded
STP-L04-01,L04,terminal,22,2,0,evening,clear,45,40,0.6,91,12.3,114,busy
STP-L04-01,L04,terminal,22,2,0,evening,cloudy,32,20,0.6,96,7.7,77,busy
STP-L04-01,L04,terminal,22,3,0,evening,clear,38,25,2.2,40,7.9,63,busy
STP-L04-01,L04,terminal,22,3,0,evening,snow,55,33,2.7,14,7.5,136,crowded
STP-L04-02,L04,residential,6,3,0,early_morning,cloudy,10,7,0.9,95,1.0,27,light
STP-L04-02,L04,residential,6,3,0,early_morning,rain,14,11,2.4,109,2.9,32,light
STP-L04-02,L04,residential,6,4,0,early_morning,rain,16,10,0.6,49,5.2,23,moderate
STP-L04-02,L04,residential,6,4,0,early_morning,wind,14,10,2.4,107,1.6,27,light
STP-L04-02,L04,residential,6,5,1,early_morning,snow,12,11,0.7,105,3.1,17,light
STP-L04-02,L04,residential,6,5,1,early_morning,fog,7,5,0.7,54,1.3,13,light
STP-L04-02,L04,residential,6,6,1,early_morning,cloudy,7,5,1.9,116,2.1,14,light
STP-L04-02,L04,residential,6,6,1,early_morning,snow,14,9,2.6,45,2.8,34,light
STP-L04-02,L04,residential,7,1,0,morning_rush,wind,40,24,0.5,46,5.3,92,busy
STP-L04-02,L04,residential,7,1,0,morning_rush,clear,28,23,2.4,67,4.7,54,moderate
STP-L04-02,L04,residential,8,6,1,morning_rush,snow,34,31,0.5,51,5.0,74,busy
STP-L04-02,L04,residential,8,6,1,morning_rush,fog,24,19,1.1,65,7.3,50,moderate
STP-L04-02,L04,residential,9,0,0,midday,clear,10,6,1.6,93,2.6,25,light
STP-L04-02,L04,residential,9,0,0,midday,cloudy,14,11,1.9,65,4.3,38,light
STP-L04-02,L04,residential,9,3,0,midday,rain,14,9,2.7,77,2.5,27,light
STP-L04-02,L04,residential,9,3,0,midday,clear,9,6,1.8,41,1.7,18,light
STP-L04-02,L04,residential,9,4,0,midday,clear,15,12,2.1,11,4.7,25,moderate
STP-L04-02,L04,residential,9,4,0,midday,wind,14,8,0.9,97,2.8,34,light
STP-L04-02,L04,residential,9,5,1,midday,snow,13,11,1.9,102,2.8,32,light
STP-L04-02,L04,residential,9,5,1,midday,fog,10,9,1.0,17,2.5,25,light
STP-L04-02,L04,residential,9,6,1,midday,wind,7,4,0.8,108,0.9,16,light
STP-L04-02,L04,residential,9,6,1,midday,cloudy,8,5,1.5,119,2.0,11,light
STP-L04-02,L04,residential,12,1,0,lunch,cloudy,20,17,1.8,81,5.3,36,moderate
STP-L04-02,L04,residential,12,1,0,lunch,fog,19,16,2.8,85,6.3,27,moderate
STP-L04-02,L04,residential,12,2,0,lunch,wind,18,15,0.6,92,4.3,49,moderate
STP-L04-02,L04,residential,12,2,0,lunch,rain,17,15,1.6,118,4.8,38,moderate
STP-L04-02,L04,residential,12,6,1,lunch,cloudy,12,11,1.3,108,4.2,21,light
STP-L04-02,L04,residential,12,6,1,lunch,snow,16,10,1.9,41,3.9,24,moderate
STP-L04-02,L04,residential,13,2,0,lunch,cloudy,14,8,2.0,88,1.8,36,light
STP-L04-02,L04,residential,13,2,0,lunch,clear,14,10,0.5,58,4.6,27,light
STP-L04-02,L04,residential,13,6,1,lunch,fog,13,8,1.7,20,4.3,32,light
STP-L04-02,L04,residential,13,6,1,lunch,clear,13,9,2.3,92,2.1,35,light
STP-L04-02,L04,residential,17,0,0,evening_rush,clear,18,11,1.8,112,3.2,46,moderate
STP-L04-02,L04,residential,17,0,0,evening_rush,fog,31,25,1.1,24,7.4,61,busy
STP-L04-02,L04,residential,17,3,0,evening_rush,fog,25,15,1.3,106,5.7,59,moderate
STP-L04-02,L04,residential,17,3,0,evening_rush,wind,25,19,2.0,37,8.0,45,moderate
STP-L04-02,L04,residential,17,5,1,evening_rush,snow,26,19,0.7,10,3.9,49,moderate
STP-L04-02,L04,residential,17,5,1,evening_rush,rain,25,18,2.9,11,7.6,62,moderate
STP-L04-02,L04,residential,18,0,0,evening_rush,wind,20,12,2.7,31,6.8,52,moderate
STP-L04-02,L04,residential,18,0,0,evening_rush,fog,24,16,1.2,92,7.1,43,moderate
STP-L04-02,L04,residential,18,3,0,evening_rush,wind,26,21,2.9,79,8.4,38,moderate
STP-L04-02,L04,residential,18,3,0,evening_rush,rain,28,22,1.9,77,5.1,44,moderate
STP-L04-02,L04,residential,20,2,0,evening,fog,13,12,1.0,33,3.0,33,light
STP-L04-02,L04,residential,20,2,0,evening,cloudy,13,8,1.3,23,4.2,24,light
STP-L04-02,L04,residential,20,5,1,evening,clear,7,6,1.2,77,1.1,17,light
STP-L04-02,L04,residential,20,5,1,evening,rain,10,8,3.0,98,2.4,25,light
STP-L04-02,L04,residential,20,6,1,evening,clear,8,5,1.9,96,1.8,21,light
STP-L04-02,L04,residential,20,6,1,evening,snow,11,7,3.0,58,3.5,18,light
STP-L04-02,L04,residential,22,0,0,evening,fog,15,11,2.1,11,2.5,23,moderate
STP-L04-02,L04,residential,22,0,0,evening,rain,18,11,2.5,80,6.0,26,moderate
STP-L04-02,L04,residential,22,1,0,evening,clear,11,8,2.6,101,3.5,15,light
STP-L04-02,L04,residential,22,1,0,evening,rain,16,10,2.5,19,4.2,39,moderate
STP-L04-02,L04,residential,22,3,0,evening,fog,12,8,2.6,91,3.2,19,light
STP-L04-02,L04,residential,22,3,0,evening,rain,16,12,1.8,113,1.7,44,moderate
STP-L04-02,L04,residential,22,5,1,evening,wind,9,5,2.2,13,2.2,24,light
STP-L04-02,L04,residential,22,5,1,evening,fog,8,7,0.7,109,2.0,15,light
STP-L04-02,L04,residential,22,6,1,evening,cloudy,9,8,2.8,114,2.0,13,light
STP-L04-02,L04,residential,22,6,1,evening,rain,10,6,0.6,115,1.7,14,light
STP-L04-03,L04,university,6,0,0,early_morning,cloudy,48,29,0.7,84,5.3,102,busy
STP-L04-03,L04,university,6,0,0,early_morning,rain,58,47,1.9,111,14.5,122,crowded
STP-L04-03,L04,university,6,1,0,early_morning,clear,49,38,1.8,68,5.4,129,busy
STP-L04-03,L04,university,6,1,0,early_morning,rain,65,54,0.9,64,9.6,180,crowded
STP-L04-03,L04,university,6,4,0,early_morning,snow,79,74,0.9,53,19.8,212,crowded
STP-L04-03,L04,university,6,4,0,early_morning,fog,45,35,1.5,53,14.2,88,busy
STP-L04-03,L04,university,7,1,0,morning_rush,wind,104,92,2.5,115,13.4,211,crowded
STP-L04-03,L04,university,7,1,0,morning_rush,snow,212,142,1.0,53,60.4,571,crowded
STP-L04-03,L04,university,7,3,0,morning_rush,wind,90,77,1.2,115,12.2,205,crowded
STP-L04-03,L04,university,7,3,0,morning_rush,snow,203,188,1.7,59,41.4,287,crowded
STP-L04-03,L04,university,7,4,0,morning_rush,clear,117,70,1.4,43,33.4,207,crowded
STP-L04-03,L04,university,7,4,0,morning_rush,snow,205,135,1.1,21,25.0,463,crowded
STP-L04-03,L04,university,8,0,0,morning_rush,wind,121,83,2.4,79,26.1,252,crowded
STP-L04-03,L04,university,8,0,0,morning_rush,rain,110,66,2.1,100,31.1,304,crowded
STP-L04-03,L04,university,8,3,0,morning_rush,wind,104,65,1.6,70,34.9,210,crowded
STP-L04-03,L04,university,8,3,0,morning_rush,rain,145,113,2.1,99,31.6,354,crowded
STP-L04-03,L04,university,8,5,1,morning_rush,snow,90,73,0.7,101,13.5,245,crowded
STP-L04-03,L04,university,8,5,1,morning_rush,fog,73,54,2.2,100,7.9,202,crowded
STP-L04-03,L04,university,9,1,0,midday,wind,43,37,1.4,73,10.4,100,busy
STP-L04-03,L04,university,9,1,0,midday,clear,35,30,1.2,99,3.7,61,busy
STP-L04-03,L04,university,9,2,0,midday,wind,48,43,2.9,65,10.5,88,busy
STP-L04-03,L04,university,9,2,0,midday,snow,60,43,1.8,65,20.6,109,crowded
STP-L04-03,L04,university,9,4,0,midday,clear,52,35,1.3,18,8.0,99,crowded
STP-L04-03,L04,university,9,4,0,midday,snow,66,61,2.5,26,9.1,154,crowded
STP-L04-03,L04,university,9,6,1,midday,cloudy,26,19,1.2,96,6.9,57,moderate
STP-L04-03,L04,university,9,6,1,midday,rain,40,32,0.5,71,6.9,57,busy
STP-L04-03,L04,university,12,1,0,lunch,fog,90,76,1.7,35,20.2,174,crowded
STP-L04-03,L04,university,12,1,0,lunch,snow,83,61,1.3,18,20.2,200,crowded
STP-L04-03,L04,university,12,4,0,lunch,clear,78,50,2.7,86,25.0,204,crowded
STP-L04-03,L04,university,12,4,0,lunch,fog,87,59,1.5,80,20.6,195,crowded
STP-L04-03,L04,university,13,2,0,lunch,clear,77,67,1.1,70,7.7,184,crowded
STP-L04-03,L04,university,13,2,0,lunch,cloudy,60,42,0.9,19,14.3,136,crowded
STP-L04-03,L04,university,13,3,0,lunch,snow,85,57,1.9,58,24.5,177,crowded
STP-L04-03,L04,university,13,3,0,lunch,clear,75,50,1.5,107,12.1,168,crowded
STP-L04-03,L04,university,13,5,1,lunch,rain,45,42,0.5,81,14.5,121,busy
STP-L04-03,L04,university,13,5,1,lunch,fog,58,38,1.1,93,10.2,106,crowded
STP-L04-03,L04,university,17,0,0,evening_rush,fog,90,81,2.3,106,10.0,153,crowded
STP-L04-03,L04,university,17,0,0,evening_rush,rain,102,71,2.5,30,14.2,210,crowded
STP-L04-03,L04,university,17,4,0,evening_rush,wind,113,88,2.4,117,35.5,202,crowded
STP-L04-03,L04,university,17,4,0,evening_rush,rain,95,78,1.9,117,12.0,171,crowded
STP-L04-03,L04,university,18,2,0,evening_rush,wind,119,72,0.4,48,13.6,276,crowded
STP-L04-03,L04,university,18,2,0,evening_rush,fog,120,106,1.5,25,36.0,182,crowded
STP-L04-03,L04,university,18,3,0,evening_rush,rain,134,97,0.7,56,45.2,262,crowded
STP-L04-03,L04,university,18,3,0,evening_rush,fog,114,71,0.7,46,29.1,310,crowded
STP-L04-03,L04,university,20,1,0,evening,snow,81,70,2.4,25,26.2,118,crowded
STP-L04-03,L04,university,20,1,0,evening,rain,74,53,0.5,97,12.5,124,crowded
STP-L04-03,L04,university,20,2,0,evening,rain,72,48,1.9,9,21.2,145,crowded
STP-L04-03,L04,university,20,2,0,evening,clear,55,34,2.0,105,6.5,80,crowded
STP-L04-03,L04,university,20,3,0,evening,rain,71,48,2.6,106,8.1,112,crowded
STP-L04-03,L04,university,20,3,0,evening,snow,58,49,2.4,24,8.0,110,crowded
STP-L04-03,L04,university,20,4,0,evening,snow,85,71,2.1,70,24.2,190,crowded
STP-L04-03,L04,university,20,4,0,evening,fog,45,27,1.6,71,9.7,108,busy
STP-L04-03,L04,university,20,5,1,evening,fog,39,33,1.2,62,4.1,70,busy
STP-L04-03,L04,university,20,5,1,evening,snow,48,44,2.6,74,11.3,109,busy
STP-L04-03,L04,university,22,0,0,evening,cloudy,36,33,2.9,85,11.9,83,busy
STP-L04-03,L04,university,22,0,0,evening,clear,51,43,2.0,104,10.9,83,crowded
STP-L04-04,L04,university,6,4,0,early_morning,fog,42,37,0.5,33,6.2,70,busy
STP-L04-04,L04,university,6,4,0,early_morning,cloudy,43,39,0.8,101,5.7,105,busy
STP-L04-04,L04,university,6,6,1,early_morning,cloudy,33,23,2.8,43,9.3,58,busy
STP-L04-04,L04,university,6,6,1,early_morning,wind,37,29,0.8,112,6.7,87,busy
STP-L04-04,L04,university,7,0,0,morning_rush,clear,97,60,2.3,60,29.4,181,crowded
STP-L04-04,L04,university,7,0,0,morning_rush,cloudy,85,65,1.9,91,21.4,157,crowded
STP-L04-04,L04,university,7,2,0,morning_rush,rain,150,119,1.8,90,21.6,313,crowded
STP-L04-04,L04,university,7,2,0,morning_rush,fog,147,97,2.9,36,47.6,368,crowded
STP-L04-04,L04,university,7,3,0,morning_rush,snow,210,132,2.5,16,42.9,436,crowded
STP-L04-04,L04,university,7,3,0,morning_rush,fog,124,115,0.5,8,17.2,315,crowded
STP-L04-04,L04,university,7,5,1,morning_rush,clear,63,42,1.2,63,13.9,131,crowded
STP-L04-04,L04,university,7,5,1,morning_rush,wind,62,44,0.6,107,16.0,173,crowded
STP-L04-04,L04,university,9,0,0,midday,clear,55,41,2.3,29,18.9,137,crowded
STP-L04-04,L04,university,9,0,0,midday,wind,51,32,2.6,95,10.4,106,crowded
STP-L04-04,L04,university,9,3,0,midday,fog,62,46,1.1,22,19.3,103,crowded
STP-L04-04,L04,university,9,3,0,midday,clear,43,31,2.2,107,4.3,87,busy
STP-L04-04,L04,university,9,4,0,midday,wind,42,28,1.7,44,11.5,80,busy
STP-L04-04,L04,university,9,4,0,midday,cloudy,57,53,1.7,117,15.1,99,crowded
STP-L04-04,L04,university,12,0,0,lunch,clear,69,42,1.6,53,7.8,184,crowded
STP-L04-04,L04,university,12,0,0,lunch,wind,78,52,1.4,34,20.4,109,crowded
STP-L04-04,L04,university,12,6,1,lunch,cloudy,32,21,2.0,91,8.0,69,busy
STP-L04-04,L04,university,12,6,1,lunch,wind,43,37,2.1,52,7.2,64,busy
STP-L04-04,L04,university,13,0,0,lunch,cloudy,63,58,1.2,95,11.9,137,crowded
STP-L04-04,L04,university,13,0,0,lunch,snow,107,101,2.0,29,23.2,220,crowded
STP-L04-04,L04,university,13,2,0,lunch,cloudy,63,45,0.6,120,21.1,171,crowded
STP-L04-04,L04,university,13,2,0,lunch,clear,53,49,2.8,25,14.8,93,crowded
STP-L04-04,L04,university,13,3,0,lunch,snow,124,90,2.6,17,30.3,292,crowded
STP-L04-04,L04,university,13,3,0,lunch,rain,98,75,1.6,114,12.2,208,crowded
STP-L04-04,L04,university,13,5,1,lunch,rain,57,49,1.7,106,11.8,100,crowded
STP-L04-04,L04,university,13,5,1,lunch,cloudy,47,43,0.8,82,5.3,68,busy
STP-L04-04,L04,university,13,6,1,lunch,clear,37,27,0.7,108,3.8,86,busy
STP-L04-04,L04,university,13,6,1,lunch,rain,52,40,1.4,83,5.5,130,crowded
STP-L04-04,L04,university,17,4,0,evening_rush,cloudy,84,66,2.3,62,9.6,125,crowded
STP-L04-04,L04,university,17,4,0,evening_rush,fog,85,71,2.2,78,25.3,198,crowded
STP-L04-04,L04,university,17,6,1,evening_rush,fog,72,47,0.6,85,16.8,151,crowded
STP-L04-04,L04,university,17,6,1,evening_rush,rain,94,86,1.3,84,29.1,132,crowded
STP-L04-04,L04,university,18,1,0,evening_rush,snow,115,92,2.8,118,35.9,284,crowded
STP-L04-04,L04,university,18,1,0,evening_rush,clear,108,75,2.6,93,19.1,216,crowded
STP-L04-04,L04,university,18,2,0,evening_rush,snow,171,148,0.9,81,57.2,418,crowded
STP-L04-04,L04,university,18,2,0,evening_rush,clear,93,67,2.6,81,28.2,166,crowded
STP-L04-04,L04,university,18,5,1,evening_rush,snow,96,79,2.0,52,20.6,160,crowded
STP-L04-04,L04,university,18,5,1,evening_rush,cloudy,57,45,1.7,14,12.0,107,crowded
STP-L04-04,L04,university,20,2,0,evening,fog,57,34,2.3,82,14.4,116,crowded
STP-L04-04,L04,university,20,2,0,evening,wind,51,47,0.7,45,11.8,71,crowded
STP-L04-04,L04,university,20,5,1,evening,rain,39,32,1.3,119,12.7,100,busy
STP-L04-04,L04,university,20,5,1,evening,clear,23,17,0.7,78,3.8,37,moderate
STP-L04-04,L04,university,22,1,0,evening,wind,38,35,1.7,91,7.4,65,busy
STP-L04-04,L04,university,22,1,0,evening,fog,57,37,1.4,71,19.5,157,crowded
STP-L04-04,L04,university,22,3,0,evening,snow,89,83,2.1,29,29.0,232,crowded
STP-L04-04,L04,university,22,3,0,evening,rain,72,50,2.0,46,19.3,151,crowded
STP-L04-04,L04,university,22,4,0,evening,wind,49,41,0.6,112,8.7,108,busy
STP-L04-04,L04,university,22,4,0,evening,rain,63,55,0.5,48,22.0,119,crowded
STP-L04-05,L04,hospital,6,3,0,early_morning,clear,35,29,1.5,51,6.9,96,busy
STP-L04-05,L04,hospital,6,3,0,early_morning,wind,38,31,0.5,52,4.4,103,busy
STP-L04-05,L04,hospital,7,3,0,morning_rush,clear,69,50,1.5,87,7.1,138,crowded
STP-L04-05,L04,hospital,7,3,0,morning_rush,wind,91,79,1.4,31,23.1,240,crowded
STP-L04-05,L04,hospital,7,4,0,morning_rush,fog,83,69,2.9,98,8.6,216,crowded
STP-L04-05,L04,hospital,7,4,0,morning_rush,wind,74,46,1.0,93,9.9,174,crowded
STP-L04-05,L04,hospital,7,5,1,morning_rush,clear,40,34,0.7,114,6.3,104,busy
STP-L04-05,L04,hospital,7,5,1,morning_rush,fog,52,42,1.3,56,17.7,79,crowded
STP-L04-05,L04,hospital,7,6,1,morning_rush,clear,40,34,0.5,54,5.8,99,busy
STP-L04-05,L04,hospital,7,6,1,morning_rush,wind,48,39,0.7,21,12.0,92,busy
STP-L04-05,L04,hospital,8,4,0,morning_rush,wind,72,65,1.3,114,13.9,164,crowded
STP-L04-05,L04,hospital,8,4,0,morning_rush,cloudy,83,74,1.0,112,23.5,193,crowded
STP-L04-05,L04,hospital,8,6,1,morning_rush,rain,49,39,1.9,114,12.3,96,busy
STP-L04-05,L04,hospital,8,6,1,morning_rush,wind,54,49,1.1,102,12.3,89,crowded
STP-L04-05,L04,hospital,9,0,0,midday,snow,36,24,0.7,69,8.5,86,busy
STP-L04-05,L04,hospital,9,0,0,midday,fog,39,29,1.0,24,13.2,93,busy
STP-L04-05,L04,hospital,9,2,0,midday,clear,31,26,2.8,96,6.9,70,busy
STP-L04-05,L04,hospital,9,2,0,midday,rain,35,26,1.4,51,7.6,52,busy
STP-L04-05,L04,hospital,9,5,1,midday,clear,20,18,2.4,45,4.6,28,moderate
STP-L04-05,L04,hospital,9,5,1,midday,snow,29,22,2.3,10,4.5,64,moderate
STP-L04-05,L04,hospital,9,6,1,midday,rain,29,19,2.0,100,3.5,41,moderate
STP-L04-05,L04,hospital,9,6,1,midday,cloudy,17,12,1.7,106,2.2,34,moderate
STP-L04-05,L04,hospital,12,0,0,lunch,cloudy,36,23,0.5,11,4.3,59,busy
STP-L04-05,L04,hospital,12,0,0,lunch,snow,76,59,0.6,50,26.3,129,crowded
STP-L04-05,L04,hospital,12,1,0,lunch,fog,51,37,2.1,67,12.1,86,crowded
STP-L04-05,L04,hospital,12,1,0,lunch,cloudy,41,33,2.5,114,11.2,102,busy
STP-L04-05,L04,hospital,12,2,0,lunch,cloudy,43,31,2.3,20,7.3,93,busy
STP-L04-05,L04,hospital,12,2,0,lunch,clear,44,28,2.7,46,5.6,117,busy
STP-L04-05,L04,hospital,13,0,0,lunch,clear,30,23,1.5,58,6.4,77,busy
