observation_id,trip_id,line_id,stop_id,stop_sequence,stop_type,date,day_of_week,is_weekend,hour_of_day,time_bucket,planned_arrival,actual_arrival,delay_min,is_delayed,passengers_waiting,passengers_boarding,passengers_alighting,dwell_time_min,cumulative_delay_min,weather_condition,traffic_level,speed_factor,minutes_to_next_bus
OBS-001965,TRP-04979,L01,STP-L01-03,3,regular,2025-03-12,2,0,15,afternoon,2025-03-12 15:45:06,2025-03-12 15:48:12,3.1,1,7,4,2,0.8,3.1,clear,high,0.642,15.7
OBS-001966,TRP-04979,L01,STP-L01-04,4,university,2025-03-12,2,0,15,afternoon,2025-03-12 15:48:54,2025-03-12 15:54:00,5.1,1,43,2,7,0.6,5.1,clear,high,0.642,17.0
OBS-001967,TRP-04979,L01,STP-L01-05,5,hospital,2025-03-12,2,0,15,afternoon,2025-03-12 15:51:00,2025-03-12 15:56:48,5.8,1,26,8,9,1.3,5.8,clear,high,0.642,10.7
OBS-001968,TRP-04979,L01,STP-L01-06,6,residential,2025-03-12,2,0,15,afternoon,2025-03-12 15:55:42,2025-03-12 16:03:12,7.5,1,13,11,9,1.6,7.5,clear,high,0.642,24.6
OBS-001969,TRP-04979,L01,STP-L01-07,7,regular,2025-03-12,2,0,15,afternoon,2025-03-12 16:00:12,2025-03-12 16:09:00,8.8,1,8,2,0,0.5,8.8,clear,high,0.642,19.1
OBS-001970,TRP-04979,L01,STP-L01-08,8,regular,2025-03-12,2,0,15,afternoon,2025-03-12 16:03:12,2025-03-12 16:13:24,10.2,1,9,9,9,1.4,10.2,clear,high,0.642,24.8
OBS-001971,TRP-04979,L01,STP-L01-09,9,university,2025-03-12,2,0,15,afternoon,2025-03-12 16:06:06,2025-03-12 16:17:12,11.1,1,40,7,8,1.0,11.1,clear,high,0.642,15.1
OBS-001972,TRP-04979,L01,STP-L01-10,10,regular,2025-03-12,2,0,15,afternoon,2025-03-12 16:09:06,2025-03-12 16:21:30,12.4,1,8,5,2,0.7,12.4,clear,high,0.642,13.2
OBS-001973,TRP-04979,L01,STP-L01-11,11,regular,2025-03-12,2,0,15,afternoon,2025-03-12 16:12:24,2025-03-12 16:26:30,14.1,1,8,6,7,1.3,14.1,clear,high,0.642,11.6
OBS-001974,TRP-04979,L01,STP-L01-12,12,regular,2025-03-12,2,0,15,afternoon,2025-03-12 16:16:30,2025-03-12 16:32:24,15.9,1,9,4,8,1.4,15.9,clear,high,0.642,26.0
OBS-001975,TRP-04979,L01,STP-L01-13,13,regular,2025-03-12,2,0,15,afternoon,2025-03-12 16:20:18,2025-03-12 16:37:36,17.3,1,10,1,0,0.8,17.3,clear,high,0.642,22.7
OBS-001976,TRP-04979,L01,STP-L01-14,14,terminal,2025-03-12,2,0,15,afternoon,2025-03-12 16:22:36,2025-03-12 16:40:48,18.2,1,44,14,6,1.3,18.2,clear,high,0.642,22.0
OBS-001977,TRP-07971,L05,STP-L05-01,1,terminal,2025-03-18,1,0,10,midday,2025-03-18 10:35:30,2025-03-18 10:37:30,2.0,0,48,3,2,0.9,2.0,fog,high,0.462,21.8
OBS-001978,TRP-07971,L05,STP-L05-02,2,university,2025-03-18,1,0,10,midday,2025-03-18 10:38:00,2025-03-18 10:41:54,3.9,1,53,23,6,1.4,3.9,fog,high,0.462,23.5
OBS-001979,TRP-07971,L05,STP-L05-03,3,university,2025-03-18,1,0,10,midday,2025-03-18 10:41:30,2025-03-18 10:47:54,6.4,1,40,24,24,2.1,6.4,fog,high,0.462,9.3
OBS-001980,TRP-07971,L05,STP-L05-04,4,regular,2025-03-18,1,0,10,midday,2025-03-18 10:45:48,2025-03-18 10:54:36,8.8,1,10,6,11,1.3,8.8,fog,high,0.462,11.0
OBS-001981,TRP-07971,L05,STP-L05-05,5,hospital,2025-03-18,1,0,10,midday,2025-03-18 10:49:36,2025-03-18 11:01:00,11.4,1,36,12,16,1.4,11.4,fog,high,0.462,10.7
OBS-001982,TRP-07971,L05,STP-L05-06,6,market,2025-03-18,1,0,10,midday,2025-03-18 10:53:00,2025-03-18 11:06:30,13.5,1,29,24,5,1.9,13.5,fog,high,0.462,14.9
OBS-001983,TRP-07971,L05,STP-L05-07,7,university,2025-03-18,1,0,10,midday,2025-03-18 10:57:24,2025-03-18 11:13:30,16.1,1,59,21,10,1.4,16.1,fog,high,0.462,9.0
OBS-001984,TRP-07971,L05,STP-L05-08,8,market,2025-03-18,1,0,10,midday,2025-03-18 11:02:30,2025-03-18 11:23:06,20.6,1,20,20,25,2.5,20.6,fog,high,0.462,9.6
OBS-001985,TRP-07971,L05,STP-L05-09,9,residential,2025-03-18,1,0,10,midday,2025-03-18 11:06:30,2025-03-18 11:28:54,22.4,1,12,2,5,0.8,22.4,fog,high,0.462,18.2
OBS-001986,TRP-07971,L05,STP-L05-10,10,university,2025-03-18,1,0,10,midday,2025-03-18 11:09:48,2025-03-18 11:35:24,25.6,1,48,42,31,3.4,25.6,fog,high,0.462,23.3
OBS-001987,TRP-07971,L05,STP-L05-11,11,residential,2025-03-18,1,0,10,midday,2025-03-18 11:15:42,2025-03-18 11:44:30,28.8,1,15,9,12,1.3,28.8,fog,high,0.462,15.8
OBS-001988,TRP-07971,L05,STP-L05-12,12,university,2025-03-18,1,0,10,midday,2025-03-18 11:20:12,2025-03-18 11:52:36,32.4,1,53,36,9,2.5,32.4,fog,high,0.462,19.7
OBS-001989,TRP-07971,L05,STP-L05-13,13,university,2025-03-18,1,0,10,midday,2025-03-18 11:24:18,2025-03-18 11:58:30,34.2,1,52,28,2,1.8,34.2,fog,high,0.462,10.2
OBS-001990,TRP-07971,L05,STP-L05-14,14,market,2025-03-18,1,0,10,midday,2025-03-18 11:28:36,2025-03-18 12:06:06,37.5,1,24,24,3,2.0,37.5,fog,high,0.462,24.1
OBS-001991,TRP-07971,L05,STP-L05-15,15,university,2025-03-18,1,0,10,midday,2025-03-18 11:34:18,2025-03-18 12:16:06,41.8,1,53,36,30,2.6,41.8,fog,high,0.462,17.3
OBS-001992,TRP-07971,L05,STP-L05-16,16,terminal,2025-03-18,1,0,10,midday,2025-03-18 11:38:24,2025-03-18 12:22:06,43.7,1,40,9,9,0.9,43.7,fog,high,0.462,21.2
OBS-001993,TRP-01492,L02,STP-L02-01,1,terminal,2025-03-04,1,0,20,evening,2025-03-04 20:16:30,2025-03-04 20:17:24,0.9,0,50,45,1,2.6,0.9,rain,moderate,0.65,28.3
OBS-001994,TRP-01492,L02,STP-L02-02,2,market,2025-03-04,1,0,20,evening,2025-03-04 20:20:36,2025-03-04 20:22:06,1.5,0,35,21,4,1.9,1.5,rain,moderate,0.65,27.5
OBS-001995,TRP-01492,L02,STP-L02-03,3,residential,2025-03-04,1,0,20,evening,2025-03-04 20:24:30,2025-03-04 20:27:00,2.5,1,16,1,6,0.7,2.5,rain,moderate,0.65,34.3
OBS-001996,TRP-01492,L02,STP-L02-04,4,regular,2025-03-04,1,0,20,evening,2025-03-04 20:28:00,2025-03-04 20:31:48,3.8,1,9,3,6,1.1,3.8,rain,moderate,0.65,23.9
OBS-001997,TRP-01492,L02,STP-L02-05,5,hospital,2025-03-04,1,0,20,evening,2025-03-04 20:32:00,2025-03-04 20:37:12,5.2,1,35,16,8,1.3,5.2,rain,moderate,0.65,11.8
OBS-001998,TRP-01492,L02,STP-L02-06,6,residential,2025-03-04,1,0,20,evening,2025-03-04 20:35:00,2025-03-04 20:41:12,6.2,1,13,10,8,0.9,6.2,rain,moderate,0.65,17.1
OBS-001999,TRP-01492,L02,STP-L02-07,7,university,2025-03-04,1,0,20,evening,2025-03-04 20:38:18,2025-03-04 20:45:54,7.6,1,65,64,25,4.0,7.6,rain,moderate,0.65,32.8
OBS-002000,TRP-01492,L02,STP-L02-08,8,hospital,2025-03-04,1,0,20,evening,2025-03-04 20:43:48,2025-03-04 20:52:06,8.3,1,33,6,0,0.6,8.3,rain,moderate,0.65,28.1
OBS-002001,TRP-01492,L02,STP-L02-09,9,market,2025-03-04,1,0,20,evening,2025-03-04 20:46:36,2025-03-04 20:56:00,9.4,1,36,12,13,1.6,9.4,rain,moderate,0.65,32.6
OBS-002002,TRP-01492,L02,STP-L02-10,10,hospital,2025-03-04,1,0,20,evening,2025-03-04 20:50:54,2025-03-04 21:02:00,11.1,1,30,15,2,1.5,11.1,rain,moderate,0.65,32.1
OBS-002003,TRP-01492,L02,STP-L02-11,11,terminal,2025-03-04,1,0,20,evening,2025-03-04 20:55:48,2025-03-04 21:08:42,12.9,1,52,33,24,2.8,12.9,rain,moderate,0.65,17.3
OBS-002004,TRP-12181,L01,STP-L01-01,1,terminal,2025-03-28,4,0,22,evening,2025-03-28 22:22:36,2025-03-28 22:24:06,1.5,0,35,10,10,0.9,1.5,fog,moderate,0.573,24.8
OBS-002005,TRP-12181,L01,STP-L01-02,2,regular,2025-03-28,4,0,22,evening,2025-03-28 22:25:00,2025-03-28 22:27:36,2.6,1,11,3,1,0.6,2.6,fog,moderate,0.573,19.5
OBS-002006,TRP-12181,L01,STP-L01-03,3,regular,2025-03-28,4,0,22,evening,2025-03-28 22:27:48,2025-03-28 22:32:06,4.3,1,8,2,3,0.4,4.3,fog,moderate,0.573,22.2
OBS-002007,TRP-12181,L01,STP-L01-04,4,university,2025-03-28,4,0,22,evening,2025-03-28 22:31:12,2025-03-28 22:37:30,6.3,1,57,2,7,1.1,6.3,fog,moderate,0.573,31.4
OBS-002008,TRP-12181,L01,STP-L01-05,5,hospital,2025-03-28,4,0,22,evening,2025-03-28 22:33:48,2025-03-28 22:41:18,7.5,1,25,15,12,1.4,7.5,fog,moderate,0.573,15.6
OBS-002009,TRP-12181,L01,STP-L01-06,6,residential,2025-03-28,4,0,22,evening,2025-03-28 22:38:36,2025-03-28 22:48:30,9.9,1,12,10,1,0.9,9.9,fog,moderate,0.573,26.9
OBS-002010,TRP-12181,L01,STP-L01-07,7,regular,2025-03-28,4,0,22,evening,2025-03-28 22:42:24,2025-03-28 22:54:24,12.0,1,9,4,5,0.6,12.0,fog,moderate,0.573,28.4
OBS-002011,TRP-12181,L01,STP-L01-08,8,regular,2025-03-28,4,0,22,evening,2025-03-28 22:45:30,2025-03-28 22:59:18,13.8,1,8,4,3,1.1,13.8,fog,moderate,0.573,19.7
OBS-002012,TRP-12181,L01,STP-L01-09,9,university,2025-03-28,4,0,22,evening,2025-03-28 22:48:06,2025-03-28 23:02:48,14.7,1,52,47,8,2.7,14.7,fog,moderate,0.573,23.4
OBS-002013,TRP-12181,L01,STP-L01-10,10,regular,2025-03-28,4,0,22,evening,2025-03-28 22:52:48,2025-03-28 23:08:54,16.1,1,11,1,1,0.4,16.1,fog,moderate,0.573,26.1
OBS-002014,TRP-12181,L01,STP-L01-11,11,regular,2025-03-28,4,0,22,evening,2025-03-28 22:55:48,2025-03-28 23:14:06,18.3,1,10,5,5,1.0,18.3,fog,moderate,0.573,18.8
OBS-002015,TRP-12181,L01,STP-L01-12,12,regular,2025-03-28,4,0,22,evening,2025-03-28 22:59:36,2025-03-28 23:20:06,20.5,1,9,1,2,0.9,20.5,fog,moderate,0.573,15.2
OBS-002016,TRP-12181,L01,STP-L01-13,13,regular,2025-03-28,4,0,22,evening,2025-03-28 23:02:54,2025-03-28 23:25:12,22.3,1,8,1,2,0.5,22.3,fog,moderate,0.573,28.6
OBS-002017,TRP-12181,L01,STP-L01-14,14,terminal,2025-03-28,4,0,22,evening,2025-03-28 23:04:54,2025-03-28 23:28:12,23.3,1,41,6,1,0.8,23.3,fog,moderate,0.573,28.5
OBS-002018,TRP-00530,L01,STP-L01-01,1,terminal,2025-03-02,6,1,21,evening,2025-03-02 21:46:36,2025-03-02 21:47:48,1.2,0,49,1,2,0.4,1.2,snow,moderate,0.562,25.7
OBS-002019,TRP-00530,L01,STP-L01-02,2,regular,2025-03-02,6,1,21,evening,2025-03-02 21:48:30,2025-03-02 21:50:42,2.2,1,8,3,2,1.1,2.2,snow,moderate,0.562,16.2
OBS-002020,TRP-00530,L01,STP-L01-03,3,regular,2025-03-02,6,1,21,evening,2025-03-02 21:51:48,2025-03-02 21:55:30,3.7,1,7,0,1,0.8,3.7,snow,moderate,0.562,20.0
OBS-002021,TRP-00530,L01,STP-L01-04,4,university,2025-03-02,6,1,21,evening,2025-03-02 21:55:36,2025-03-02 22:01:24,5.8,1,53,48,25,3.2,5.8,snow,moderate,0.562,18.8
OBS-002022,TRP-00530,L01,STP-L01-05,5,hospital,2025-03-02,6,1,21,evening,2025-03-02 22:00:18,2025-03-02 22:07:24,7.1,1,30,7,4,0.9,7.1,snow,moderate,0.562,19.9
OBS-002023,TRP-00530,L01,STP-L01-06,6,residential,2025-03-02,6,1,21,evening,2025-03-02 22:04:36,2025-03-02 22:14:30,9.9,1,10,4,5,0.9,9.9,snow,moderate,0.562,17.9
OBS-002024,TRP-00530,L01,STP-L01-07,7,regular,2025-03-02,6,1,21,evening,2025-03-02 22:08:24,2025-03-02 22:20:12,11.8,1,7,5,2,0.7,11.8,snow,moderate,0.562,30.9
OBS-002025,TRP-00530,L01,STP-L01-08,8,regular,2025-03-02,6,1,21,evening,2025-03-02 22:11:36,2025-03-02 22:25:18,13.7,1,10,0,2,0.6,13.7,snow,moderate,0.562,23.6
OBS-002026,TRP-00530,L01,STP-L01-09,9,university,2025-03-02,6,1,21,evening,2025-03-02 22:13:42,2025-03-02 22:28:36,14.9,1,51,3,8,1.2,14.9,snow,moderate,0.562,12.1
OBS-002027,TRP-00530,L01,STP-L01-10,10,regular,2025-03-02,6,1,21,evening,2025-03-02 22:16:54,2025-03-02 22:33:30,16.6,1,8,1,5,0.8,16.6,snow,moderate,0.562,25.1
OBS-002028,TRP-00530,L01,STP-L01-11,11,regular,2025-03-02,6,1,21,evening,2025-03-02 22:20:18,2025-03-02 22:39:00,18.7,1,7,0,3,1.1,18.7,snow,moderate,0.562,29.6
OBS-002029,TRP-00530,L01,STP-L01-12,12,regular,2025-03-02,6,1,21,evening,2025-03-02 22:24:12,2025-03-02 22:45:06,20.9,1,6,3,1,0.5,20.9,snow,moderate,0.562,30.0
OBS-002030,TRP-00530,L01,STP-L01-13,13,regular,2025-03-02,6,1,21,evening,2025-03-02 22:27:06,2025-03-02 22:50:06,23.0,1,7,0,3,0.5,23.0,snow,moderate,0.562,31.0
OBS-002031,TRP-00530,L01,STP-L01-14,14,terminal,2025-03-02,6,1,21,evening,2025-03-02 22:29:06,2025-03-02 22:53:18,24.2,1,47,28,11,2.0,24.2,snow,moderate,0.562,25.8
OBS-002032,TRP-12745,L03,STP-L03-01,1,terminal,2025-03-29,5,1,12,lunch,2025-03-29 12:32:36,2025-03-29 12:33:00,0.4,0,31,5,2,1.1,0.4,clear,moderate,0.775,8.8
OBS-002033,TRP-12745,L03,STP-L03-02,2,market,2025-03-29,5,1,12,lunch,2025-03-29 12:35:42,2025-03-29 12:36:30,0.8,0,20,1,6,0.6,0.8,clear,moderate,0.775,8.9
OBS-002034,TRP-12745,L03,STP-L03-03,3,hospital,2025-03-29,5,1,12,lunch,2025-03-29 12:39:42,2025-03-29 12:41:48,2.1,1,28,22,18,2.0,2.1,clear,moderate,0.775,13.9
OBS-002035,TRP-12745,L03,STP-L03-04,4,regular,2025-03-29,5,1,12,lunch,2025-03-29 12:44:12,2025-03-29 12:47:12,3.0,1,9,6,8,1.0,3.0,clear,moderate,0.775,7.5
OBS-002036,TRP-12745,L03,STP-L03-05,5,regular,2025-03-29,5,1,12,lunch,2025-03-29 12:48:06,2025-03-29 12:52:00,3.9,1,9,8,9,1.6,3.9,clear,moderate,0.775,14.9
OBS-002037,TRP-12745,L03,STP-L03-06,6,hospital,2025-03-29,5,1,12,lunch,2025-03-29 12:51:48,2025-03-29 12:56:24,4.6,1,20,13,16,1.2,4.6,clear,moderate,0.775,9.5
OBS-002038,TRP-12745,L03,STP-L03-07,7,market,2025-03-29,5,1,12,lunch,2025-03-29 12:55:18,2025-03-29 13:00:42,5.4,1,18,6,1,1.1,5.4,clear,moderate,0.775,19.2
OBS-002039,TRP-12745,L03,STP-L03-08,8,residential,2025-03-29,5,1,12,lunch,2025-03-29 13:00:12,2025-03-29 13:06:48,6.6,1,10,10,13,1.6,6.6,clear,moderate,0.775,12.5
OBS-002040,TRP-12745,L03,STP-L03-09,9,terminal,2025-03-29,5,1,12,lunch,2025-03-29 13:04:06,2025-03-29 13:11:12,7.1,1,44,3,2,0.7,7.1,clear,moderate,0.775,14.6
OBS-002041,TRP-10916,L03,STP-L03-01,1,terminal,2025-03-25,1,0,6,early_morning,2025-03-25 06:28:06,2025-03-25 06:28:42,0.6,0,67,53,31,3.7,0.6,rain,moderate,0.698,13.8
OBS-002042,TRP-10916,L03,STP-L03-02,2,market,2025-03-25,1,0,6,early_morning,2025-03-25 06:33:48,2025-03-25 06:35:00,1.2,0,27,25,4,1.6,1.2,rain,moderate,0.698,13.6
OBS-002043,TRP-10916,L03,STP-L03-03,3,hospital,2025-03-25,1,0,6,early_morning,2025-03-25 06:38:48,2025-03-25 06:41:36,2.8,1,46,25,16,1.7,2.8,rain,moderate,0.698,16.2
OBS-002044,TRP-10916,L03,STP-L03-04,4,regular,2025-03-25,1,0,6,early_morning,2025-03-25 06:43:00,2025-03-25 06:47:06,4.1,1,12,12,11,1.5,4.1,rain,moderate,0.698,16.7
OBS-002045,TRP-10916,L03,STP-L03-05,5,regular,2025-03-25,1,0,6,early_morning,2025-03-25 06:47:24,2025-03-25 06:52:42,5.3,1,11,1,0,0.5,5.3,rain,moderate,0.698,9.6
OBS-002046,TRP-10916,L03,STP-L03-06,6,hospital,2025-03-25,1,0,6,early_morning,2025-03-25 06:50:00,2025-03-25 06:56:18,6.3,1,30,17,5,1.1,6.3,rain,moderate,0.698,16.6
OBS-002047,TRP-10916,L03,STP-L03-07,7,market,2025-03-25,1,0,6,early_morning,2025-03-25 06:53:24,2025-03-25 07:00:30,7.1,1,32,5,1,0.8,7.1,rain,moderate,0.698,15.8
OBS-002048,TRP-10916,L03,STP-L03-08,8,residential,2025-03-25,1,0,6,early_morning,2025-03-25 06:58:00,2025-03-25 07:06:24,8.4,1,15,5,10,1.0,8.4,rain,moderate,0.698,8.0
OBS-002049,TRP-10916,L03,STP-L03-09,9,terminal,2025-03-25,1,0,6,early_morning,2025-03-25 07:01:18,2025-03-25 07:10:42,9.4,1,62,3,5,0.6,9.4,rain,moderate,0.698,12.1
OBS-002050,TRP-12923,L05,STP-L05-01,1,terminal,2025-03-29,5,1,13,lunch,2025-03-29 13:47:30,2025-03-29 13:47:42,0.2,0,32,15,9,1.8,0.2,clear,low,0.949,8.6
OBS-002051,TRP-12923,L05,STP-L05-02,2,university,2025-03-29,5,1,13,lunch,2025-03-29 13:50:54,2025-03-29 13:51:12,0.3,0,44,39,11,2.5,0.3,clear,low,0.949,5.2
OBS-002052,TRP-12923,L05,STP-L05-03,3,university,2025-03-29,5,1,13,lunch,2025-03-29 13:55:30,2025-03-29 13:56:06,0.6,0,36,1,3,0.4,0.6,clear,low,0.949,4.6
OBS-002053,TRP-12923,L05,STP-L05-04,4,regular,2025-03-29,5,1,13,lunch,2025-03-29 13:58:06,2025-03-29 13:59:00,0.9,0,9,1,6,0.6,0.9,clear,low,0.949,5.7
OBS-002054,TRP-12923,L05,STP-L05-05,5,hospital,2025-03-29,5,1,13,lunch,2025-03-29 14:01:12,2025-03-29 14:02:12,1.0,0,22,1,4,1.0,1.0,clear,low,0.949,10.1
OBS-002055,TRP-12923,L05,STP-L05-06,6,market,2025-03-29,5,1,13,lunch,2025-03-29 14:04:12,2025-03-29 14:05:12,1.0,0,16,10,13,1.3,1.0,clear,low,0.949,12.2
OBS-002056,TRP-12923,L05,STP-L05-07,7,university,2025-03-29,5,1,13,lunch,2025-03-29 14:08:00,2025-03-29 14:09:12,1.2,0,50,10,6,1.1,1.2,clear,low,0.949,6.2
OBS-002057,TRP-12923,L05,STP-L05-08,8,market,2025-03-29,5,1,13,lunch,2025-03-29 14:12:48,2025-03-29 14:13:54,1.1,0,19,15,17,2.0,1.1,clear,low,0.949,5.4
OBS-002058,TRP-12923,L05,STP-L05-09,9,residential,2025-03-29,5,1,13,lunch,2025-03-29 14:16:18,2025-03-29 14:17:24,1.1,0,14,5,1,0.8,1.1,clear,low,0.949,8.3
OBS-002059,TRP-12923,L05,STP-L05-10,10,university,2025-03-29,5,1,13,lunch,2025-03-29 14:19:36,2025-03-29 14:21:00,1.4,0,38,16,4,1.5,1.4,clear,low,0.949,10.8
OBS-002060,TRP-12923,L05,STP-L05-11,11,residential,2025-03-29,5,1,13,lunch,2025-03-29 14:23:36,2025-03-29 14:25:06,1.5,0,12,1,4,0.9,1.5,clear,low,0.949,4.4
OBS-002061,TRP-12923,L05,STP-L05-12,12,university,2025-03-29,5,1,13,lunch,2025-03-29 14:27:42,2025-03-29 14:29:06,1.4,0,38,27,11,2.3,1.4,clear,low,0.949,5.2
OBS-002062,TRP-12923,L05,STP-L05-13,13,university,2025-03-29,5,1,13,lunch,2025-03-29 14:31:36,2025-03-29 14:33:00,1.4,0,35,23,3,1.8,1.4,clear,low,0.949,6.3
OBS-002063,TRP-12923,L05,STP-L05-14,14,market,2025-03-29,5,1,13,lunch,2025-03-29 14:35:54,2025-03-29 14:37:24,1.5,0,21,5,3,0.8,1.5,clear,low,0.949,6.5
OBS-002064,TRP-12923,L05,STP-L05-15,15,university,2025-03-29,5,1,13,lunch,2025-03-29 14:40:24,2025-03-29 14:42:00,1.6,0,45,42,7,2.6,1.6,clear,low,0.949,12.3
OBS-002065,TRP-12923,L05,STP-L05-16,16,terminal,2025-03-29,5,1,13,lunch,2025-03-29 14:44:30,2025-03-29 14:46:18,1.8,0,30,14,17,1.3,1.8,clear,low,0.949,10.5
OBS-002066,TRP-08122,L01,STP-L01-01,1,terminal,2025-03-19,2,0,16,afternoon,2025-03-19 16:57:00,2025-03-19 16:57:54,0.9,0,38,23,19,2.3,0.9,clear,high,0.633,10.2
OBS-002067,TRP-08122,L01,STP-L01-02,2,regular,2025-03-19,2,0,16,afternoon,2025-03-19 17:00:48,2025-03-19 17:02:30,1.7,0,10,6,1,1.1,1.7,clear,high,0.633,24.3
OBS-002068,TRP-08122,L01,STP-L01-03,3,regular,2025-03-19,2,0,16,afternoon,2025-03-19 17:04:06,2025-03-19 17:07:06,3.0,1,8,1,4,0.8,3.0,clear,high,0.633,25.2
OBS-002069,TRP-08122,L01,STP-L01-04,4,university,2025-03-19,2,0,16,afternoon,2025-03-19 17:07:54,2025-03-19 17:12:54,5.0,1,47,27,21,2.0,5.0,clear,high,0.633,25.3
OBS-002070,TRP-08122,L01,STP-L01-05,5,hospital,2025-03-19,2,0,16,afternoon,2025-03-19 17:11:24,2025-03-19 17:17:24,6.0,1,29,7,5,1.2,6.0,clear,high,0.633,9.8
OBS-002071,TRP-08122,L01,STP-L01-06,6,residential,2025-03-19,2,0,16,afternoon,2025-03-19 17:16:00,2025-03-19 17:24:00,8.0,1,14,1,1,0.4,8.0,clear,high,0.633,27.1
OBS-002072,TRP-08122,L01,STP-L01-07,7,regular,2025-03-19,2,0,16,afternoon,2025-03-19 17:19:18,2025-03-19 17:28:36,9.3,1,9,5,3,0.9,9.3,clear,high,0.633,27.2
OBS-002073,TRP-08122,L01,STP-L01-08,8,regular,2025-03-19,2,0,16,afternoon,2025-03-19 17:22:42,2025-03-19 17:33:12,10.5,1,8,8,6,1.0,10.5,clear,high,0.633,21.4
OBS-002074,TRP-08122,L01,STP-L01-09,9,university,2025-03-19,2,0,16,afternoon,2025-03-19 17:25:12,2025-03-19 17:36:30,11.3,1,56,20,19,1.7,11.3,clear,high,0.633,24.5
OBS-002075,TRP-08122,L01,STP-L01-10,10,regular,2025-03-19,2,0,16,afternoon,2025-03-19 17:28:54,2025-03-19 17:41:18,12.4,1,8,3,5,1.1,12.4,clear,high,0.633,19.1
OBS-002076,TRP-08122,L01,STP-L01-11,11,regular,2025-03-19,2,0,16,afternoon,2025-03-19 17:32:36,2025-03-19 17:46:42,14.1,1,10,3,6,0.9,14.1,clear,high,0.633,21.5
OBS-002077,TRP-08122,L01,STP-L01-12,12,regular,2025-03-19,2,0,16,afternoon,2025-03-19 17:36:18,2025-03-19 17:52:18,16.0,1,9,3,7,1.1,16.0,clear,high,0.633,22.1
OBS-002078,TRP-08122,L01,STP-L01-13,13,regular,2025-03-19,2,0,16,afternoon,2025-03-19 17:39:48,2025-03-19 17:57:06,17.3,1,8,8,5,0.7,17.3,clear,high,0.633,24.7
OBS-002079,TRP-08122,L01,STP-L01-14,14,terminal,2025-03-19,2,0,16,afternoon,2025-03-19 17:42:00,2025-03-19 18:00:00,18.0,1,31,5,1,1.2,18.0,clear,high,0.633,10.8
OBS-002080,TRP-12607,L01,STP-L01-01,1,terminal,2025-03-29,5,1,17,evening_rush,2025-03-29 17:58:54,2025-03-29 17:59:12,0.3,0,67,29,14,1.9,0.3,rain,low,0.831,19.9
OBS-002081,TRP-12607,L01,STP-L01-02,2,regular,2025-03-29,5,1,17,evening_rush,2025-03-29 18:02:18,2025-03-29 18:02:54,0.6,0,17,4,9,1.1,0.6,rain,low,0.831,20.2
OBS-002082,TRP-12607,L01,STP-L01-03,3,regular,2025-03-29,5,1,17,evening_rush,2025-03-29 18:05:36,2025-03-29 18:06:36,1.0,0,13,11,13,1.4,1.0,rain,low,0.831,12.6
OBS-002083,TRP-12607,L01,STP-L01-04,4,university,2025-03-29,5,1,17,evening_rush,2025-03-29 18:10:00,2025-03-29 18:11:36,1.6,0,71,60,11,3.1,1.6,rain,low,0.831,13.1
OBS-002084,TRP-12607,L01,STP-L01-05,5,hospital,2025-03-29,5,1,17,evening_rush,2025-03-29 18:14:36,2025-03-29 18:16:30,1.9,0,43,2,6,0.6,1.9,rain,low,0.831,19.8
OBS-002085,TRP-12607,L01,STP-L01-06,6,residential,2025-03-29,5,1,17,evening_rush,2025-03-29 18:18:36,2025-03-29 18:21:12,2.6,1,21,12,17,1.7,2.6,rain,low,0.831,10.1
OBS-002086,TRP-12607,L01,STP-L01-07,7,regular,2025-03-29,5,1,17,evening_rush,2025-03-29 18:23:12,2025-03-29 18:26:18,3.1,1,16,10,14,1.2,3.1,rain,low,0.831,19.9
OBS-002087,TRP-12607,L01,STP-L01-08,8,regular,2025-03-29,5,1,17,evening_rush,2025-03-29 18:26:54,2025-03-29 18:30:24,3.5,1,11,1,0,0.6,3.5,rain,low,0.831,14.0
OBS-002088,TRP-12607,L01,STP-L01-09,9,university,2025-03-29,5,1,17,evening_rush,2025-03-29 18:29:00,2025-03-29 18:32:48,3.8,1,89,66,10,3.9,3.8,rain,low,0.831,10.6
OBS-002089,TRP-12607,L01,STP-L01-10,10,regular,2025-03-29,5,1,17,evening_rush,2025-03-29 18:34:54,2025-03-29 18:39:06,4.2,1,15,1,2,1.0,4.2,rain,low,0.831,19.0
OBS-002090,TRP-12607,L01,STP-L01-11,11,regular,2025-03-29,5,1,17,evening_rush,2025-03-29 18:38:30,2025-03-29 18:43:24,4.9,1,12,12,4,1.5,4.9,rain,low,0.831,16.8
OBS-002091,TRP-12607,L01,STP-L01-12,12,regular,2025-03-29,5,1,17,evening_rush,2025-03-29 18:42:48,2025-03-29 18:48:06,5.3,1,13,1,2,0.7,5.3,rain,low,0.831,9.3
OBS-002092,TRP-12607,L01,STP-L01-13,13,regular,2025-03-29,5,1,17,evening_rush,2025-03-29 18:45:54,2025-03-29 18:51:30,5.6,1,16,5,3,1.1,5.6,rain,low,0.831,14.8
OBS-002093,TRP-12607,L01,STP-L01-14,14,terminal,2025-03-29,5,1,17,evening_rush,2025-03-29 18:48:30,2025-03-29 18:54:24,5.9,1,64,41,6,2.6,5.9,rain,low,0.831,10.8
